record type,dataset,method,navigation group,seed,seed A,seed B,diagnostic,observed value,boundary,component decision,evaluation cells,sampled cell pairs,k,kNN overlap,distance-rank concordance,mean value,SD across seeds,minimum value,maximum value,value range,pass fraction,decision agreement,number of seeds,number of seed pairs,mean kNN overlap,minimum kNN overlap,maximum kNN overlap,mean distance-rank concordance,minimum distance-rank concordance,maximum distance-rank concordance,evaluation subset,n definition,local-retention range,trustworthiness range,global-rank range,label-neighbour range,local-retention pass fraction,trustworthiness pass fraction,global-rank pass fraction,label-neighbour pass fraction,local-retention decision agreement,trustworthiness decision agreement,global-rank decision agreement,label-neighbour decision agreement
run metric,Heart-atlas subset,GLM-PCA,factor,2,,,local retention,0.05064166667,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,GLM-PCA,factor,2,,,trustworthiness,0.8425883415,0.9,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,GLM-PCA,factor,3,,,global rank corr,0.4976272369,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,GLM-PCA,factor,3,,,label neighbor recall,0.7502666667,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,GLM-PCA,factor,3,,,local retention,0.04594166667,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,GLM-PCA,factor,3,,,trustworthiness,0.8225622059,0.9,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,GLM-PCA,factor,4,,,global rank corr,0.5796916303,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,GLM-PCA,factor,4,,,label neighbor recall,0.7813916667,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,GLM-PCA,factor,4,,,local retention,0.05005833333,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,GLM-PCA,factor,4,,,trustworthiness,0.8344109763,0.9,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PCA,factor,0,,,global rank corr,0.7385727893,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PCA,factor,0,,,label neighbor recall,0.706425,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PCA,factor,0,,,local retention,0.05186666667,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PCA,factor,0,,,trustworthiness,0.8159649001,0.9,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PCA,factor,1,,,global rank corr,0.7385727893,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PCA,factor,1,,,label neighbor recall,0.706425,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PCA,factor,1,,,local retention,0.05186666667,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PCA,factor,1,,,trustworthiness,0.8159649001,0.9,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PCA,factor,2,,,global rank corr,0.7385727893,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PCA,factor,2,,,label neighbor recall,0.706425,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PCA,factor,2,,,local retention,0.05186666667,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PCA,factor,2,,,trustworthiness,0.8159649001,0.9,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PCA,factor,3,,,global rank corr,0.7385727893,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PCA,factor,3,,,label neighbor recall,0.706425,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PCA,factor,3,,,local retention,0.05186666667,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PCA,factor,3,,,trustworthiness,0.8159649001,0.9,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PCA,factor,4,,,global rank corr,0.7385727893,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PCA,factor,4,,,label neighbor recall,0.706425,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PCA,factor,4,,,local retention,0.05186666667,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PCA,factor,4,,,trustworthiness,0.8159649001,0.9,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PHATE,graph,0,,,global rank corr,0.5349083992,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PHATE,graph,0,,,label neighbor recall,0.9380083333,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PHATE,graph,0,,,local retention,0.2033416667,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PHATE,graph,0,,,trustworthiness,0.9445504847,0.9,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PHATE,graph,1,,,global rank corr,0.518797889,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PHATE,graph,1,,,label neighbor recall,0.9423083333,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PHATE,graph,1,,,local retention,0.2052666667,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PHATE,graph,1,,,trustworthiness,0.9450018303,0.9,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PHATE,graph,2,,,global rank corr,0.5287410795,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PHATE,graph,2,,,label neighbor recall,0.9428333333,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PHATE,graph,2,,,local retention,0.2044583333,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PHATE,graph,2,,,trustworthiness,0.9462230611,0.9,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PHATE,graph,3,,,global rank corr,0.539081821,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PHATE,graph,3,,,label neighbor recall,0.939575,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PHATE,graph,3,,,local retention,0.2022666667,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PHATE,graph,3,,,trustworthiness,0.944245088,0.9,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PHATE,graph,4,,,global rank corr,0.5334236413,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PHATE,graph,4,,,label neighbor recall,0.939625,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PHATE,graph,4,,,local retention,0.2036,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PHATE,graph,4,,,trustworthiness,0.9444127889,0.9,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PaCMAP,relational,0,,,global rank corr,0.5628977729,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PaCMAP,relational,0,,,label neighbor recall,0.9498083333,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PaCMAP,relational,0,,,local retention,0.2312666667,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PaCMAP,relational,0,,,trustworthiness,0.9666119562,0.9,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PaCMAP,relational,1,,,global rank corr,0.5570712383,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PaCMAP,relational,1,,,label neighbor recall,0.9528416667,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PaCMAP,relational,1,,,local retention,0.234475,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PaCMAP,relational,1,,,trustworthiness,0.9663037911,0.9,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PaCMAP,relational,2,,,global rank corr,0.5530925462,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PaCMAP,relational,2,,,label neighbor recall,0.9513,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PaCMAP,relational,2,,,local retention,0.229575,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PaCMAP,relational,2,,,trustworthiness,0.9661764113,0.9,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PaCMAP,relational,3,,,global rank corr,0.5117485501,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PaCMAP,relational,3,,,label neighbor recall,0.952825,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PaCMAP,relational,3,,,local retention,0.231825,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PaCMAP,relational,3,,,trustworthiness,0.9660579029,0.9,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PaCMAP,relational,4,,,global rank corr,0.5398488749,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PaCMAP,relational,4,,,label neighbor recall,0.9509666667,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PaCMAP,relational,4,,,local retention,0.2319833333,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,PaCMAP,relational,4,,,trustworthiness,0.9664720854,0.9,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,SAUCIE,deep,0,,,global rank corr,0.4977815276,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,SAUCIE,deep,0,,,label neighbor recall,0.857975,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,SAUCIE,deep,0,,,local retention,0.06576666667,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,SAUCIE,deep,0,,,trustworthiness,0.8756103506,0.9,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,SAUCIE,deep,1,,,global rank corr,0.4875071486,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,SAUCIE,deep,1,,,label neighbor recall,0.8637833333,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,SAUCIE,deep,1,,,local retention,0.06610833333,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,SAUCIE,deep,1,,,trustworthiness,0.8776387562,0.9,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,SAUCIE,deep,2,,,global rank corr,0.5215994451,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,SAUCIE,deep,2,,,label neighbor recall,0.856975,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,SAUCIE,deep,2,,,local retention,0.06416666667,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,SAUCIE,deep,2,,,trustworthiness,0.8777321424,0.9,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,SAUCIE,deep,3,,,global rank corr,0.5686084109,0.45,pass,8000,5000,,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,SAUCIE,deep,3,,,label neighbor recall,0.8652666667,0.55,pass,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,SAUCIE,deep,3,,,local retention,0.06651666667,0.3,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
run metric,Heart-atlas subset,SAUCIE,deep,3,,,trustworthiness,0.8834741173,0.9,fail,8000,,15,,,,,,,,,,,,,,,,,,complete processed analysis object shared by all methods and seeds within each dataset,one method-dataset-seed computational run; cells and sampled pairs are not independent biological replicates,,,,,,,,,,,,
