record type,dataset,method,navigation group,claim gate,diagnostic component,boundary shift,observed value,baseline boundary,shifted boundary,baseline margin,component decision,gate decision,components required,limiting margin,required components,baseline gate decision,unchanged from baseline,decision change,n definition
component,Paul15,GLM-PCA,factor,local neighbourhood gate,trustworthiness,-0.05,0.8363425714,0.9,0.85,-0.06365742864,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,GLM-PCA,factor,global geometry gate,global rank corr,-0.05,0.5306042454,0.45,0.4,0.08060424537,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,GLM-PCA,factor,label support gate,label neighbor recall,-0.05,0.8633055345,0.55,0.5,0.3133055345,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,GLM-PCA,factor,local neighbourhood gate,local retention,-0.05,0.0435430882,0.3,0.25,-0.2564569118,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,GLM-PCA,factor,local neighbourhood gate,trustworthiness,-0.05,0.7989934047,0.9,0.85,-0.1010065953,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,scScope,deep,donor aware gate,cell type label recall,-0.05,0.8542833333,0.55,0.5,0.3042833333,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,scScope,deep,donor aware gate,donor entropy norm,-0.05,0.5008013174,0.5,0.45,0.0008013174428,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,scScope,deep,global geometry gate,global rank corr,-0.05,0.3283718726,0.45,0.4,-0.1216281274,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,scScope,deep,label support gate,label neighbor recall,-0.05,0.8542833333,0.55,0.5,0.3042833333,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,scScope,deep,local neighbourhood gate,local retention,-0.05,0.09831666667,0.3,0.25,-0.2016833333,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,scScope,deep,local neighbourhood gate,trustworthiness,-0.05,0.9011066765,0.9,0.85,0.001106676487,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,scScope,deep,continuum gate,pseudotime neighborhood retention,-0.05,0.6215311644,0.5,0.45,0.1215311644,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,scScope,deep,continuum gate,pseudotime rank corr,-0.05,0.2089017963,0.45,0.4,-0.2410982037,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,scScope,deep,global geometry gate,global rank corr,-0.05,0.5447585904,0.45,0.4,0.09475859042,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,scScope,deep,label support gate,label neighbor recall,-0.05,0.6096459096,0.55,0.5,0.05964590965,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,scScope,deep,local neighbourhood gate,local retention,-0.05,0.07538461538,0.3,0.25,-0.2246153846,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,scScope,deep,local neighbourhood gate,trustworthiness,-0.05,0.8605419134,0.9,0.85,-0.03945808655,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,scScope,deep,global geometry gate,global rank corr,-0.05,0.2640604415,0.45,0.4,-0.1859395585,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,scScope,deep,label support gate,label neighbor recall,-0.05,0.7161991408,0.55,0.5,0.1661991408,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,scScope,deep,local neighbourhood gate,local retention,-0.05,0.03629011878,0.3,0.25,-0.2637098812,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,scScope,deep,local neighbourhood gate,trustworthiness,-0.05,0.755407978,0.9,0.85,-0.144592022,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,SAUCIE,deep,donor aware gate,cell type label recall,-0.05,0.857975,0.55,0.5,0.307975,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,SAUCIE,deep,donor aware gate,donor entropy norm,-0.05,0.6107422126,0.5,0.45,0.1107422126,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,SAUCIE,deep,global geometry gate,global rank corr,-0.05,0.4977815276,0.45,0.4,0.04778152761,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,SAUCIE,deep,label support gate,label neighbor recall,-0.05,0.857975,0.55,0.5,0.307975,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,SAUCIE,deep,local neighbourhood gate,local retention,-0.05,0.06576666667,0.3,0.25,-0.2342333333,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,SAUCIE,deep,local neighbourhood gate,trustworthiness,-0.05,0.8756103516,0.9,0.85,-0.02438964836,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,SAUCIE,deep,continuum gate,pseudotime neighborhood retention,-0.05,0.6215970687,0.5,0.45,0.1215970687,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,SAUCIE,deep,continuum gate,pseudotime rank corr,-0.05,0.2447677594,0.45,0.4,-0.2052322406,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,SAUCIE,deep,global geometry gate,global rank corr,-0.05,0.5713198126,0.45,0.4,0.1213198126,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,SAUCIE,deep,label support gate,label neighbor recall,-0.05,0.5040537241,0.55,0.5,-0.04594627595,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,SAUCIE,deep,local neighbourhood gate,local retention,-0.05,0.1043956044,0.3,0.25,-0.1956043956,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,SAUCIE,deep,local neighbourhood gate,trustworthiness,-0.05,0.8692665558,0.9,0.85,-0.0307334442,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,SAUCIE,deep,global geometry gate,global rank corr,-0.05,0.6397636671,0.45,0.4,0.1897636671,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,SAUCIE,deep,label support gate,label neighbor recall,-0.05,0.9106899166,0.55,0.5,0.3606899166,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,SAUCIE,deep,local neighbourhood gate,local retention,-0.05,0.07495577458,0.3,0.25,-0.2250442254,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,SAUCIE,deep,local neighbourhood gate,trustworthiness,-0.05,0.8415744686,0.9,0.85,-0.05842553144,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,UMAP,graph,donor aware gate,cell type label recall,-0.05,0.950725,0.55,0.5,0.400725,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,UMAP,graph,donor aware gate,donor entropy norm,-0.05,0.4941723055,0.5,0.45,-0.005827694494,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,UMAP,graph,global geometry gate,global rank corr,-0.05,0.303397913,0.45,0.4,-0.146602087,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,UMAP,graph,label support gate,label neighbor recall,-0.05,0.950725,0.55,0.5,0.400725,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,UMAP,graph,local neighbourhood gate,local retention,-0.05,0.25995,0.3,0.25,-0.04005,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,UMAP,graph,local neighbourhood gate,trustworthiness,-0.05,0.966972006,0.9,0.85,0.06697200598,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,UMAP,graph,continuum gate,pseudotime neighborhood retention,-0.05,0.814171603,0.5,0.45,0.314171603,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,UMAP,graph,continuum gate,pseudotime rank corr,-0.05,0.2633497967,0.45,0.4,-0.1866502033,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,UMAP,graph,global geometry gate,global rank corr,-0.05,0.638040125,0.45,0.4,0.188040125,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,UMAP,graph,label support gate,label neighbor recall,-0.05,0.5073015873,0.55,0.5,-0.0426984127,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,UMAP,graph,local neighbourhood gate,local retention,-0.05,0.1915018315,0.3,0.25,-0.1084981685,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,UMAP,graph,local neighbourhood gate,trustworthiness,-0.05,0.9108641504,0.9,0.85,0.01086415042,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,UMAP,graph,global geometry gate,global rank corr,-0.05,0.5246826843,0.45,0.4,0.07468268428,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,UMAP,graph,label support gate,label neighbor recall,-0.05,0.9218347233,0.55,0.5,0.3718347233,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,UMAP,graph,local neighbourhood gate,local retention,-0.05,0.1183472328,0.3,0.25,-0.1816527672,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,UMAP,graph,local neighbourhood gate,trustworthiness,-0.05,0.8570027606,0.9,0.85,-0.04299723944,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,PHATE,graph,donor aware gate,cell type label recall,-0.05,0.9380083333,0.55,0.5,0.3880083333,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,PHATE,graph,donor aware gate,donor entropy norm,-0.05,0.5257897517,0.5,0.45,0.0257897517,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,PHATE,graph,global geometry gate,global rank corr,-0.05,0.5349083992,0.45,0.4,0.08490839921,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,PHATE,graph,label support gate,label neighbor recall,-0.05,0.9380083333,0.55,0.5,0.3880083333,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,PHATE,graph,local neighbourhood gate,local retention,-0.05,0.2033416667,0.3,0.25,-0.09665833333,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,PHATE,graph,local neighbourhood gate,trustworthiness,-0.05,0.9445504743,0.9,0.85,0.04455047428,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,PHATE,graph,continuum gate,pseudotime neighborhood retention,-0.05,0.8171927899,0.5,0.45,0.3171927899,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,PHATE,graph,continuum gate,pseudotime rank corr,-0.05,0.2946305075,0.45,0.4,-0.1553694925,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,PHATE,graph,global geometry gate,global rank corr,-0.05,0.6013020684,0.45,0.4,0.1513020684,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,PHATE,graph,label support gate,label neighbor recall,-0.05,0.3783882784,0.55,0.5,-0.1716117216,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,PHATE,graph,local neighbourhood gate,local retention,-0.05,0.0915995116,0.3,0.25,-0.2084004884,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,PHATE,graph,local neighbourhood gate,trustworthiness,-0.05,0.8578531037,0.9,0.85,-0.04214689632,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,PHATE,graph,global geometry gate,global rank corr,-0.05,0.5462702858,0.45,0.4,0.09627028579,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,PHATE,graph,label support gate,label neighbor recall,-0.05,0.9274703058,0.55,0.5,0.3774703058,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,PHATE,graph,local neighbourhood gate,local retention,-0.05,0.09004296184,0.3,0.25,-0.2099570382,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,PHATE,graph,local neighbourhood gate,trustworthiness,-0.05,0.8324795181,0.9,0.85,-0.06752048189,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,t-SNE,relational,donor aware gate,cell type label recall,-0.05,0.9617583333,0.55,0.5,0.4117583333,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,t-SNE,relational,donor aware gate,donor entropy norm,-0.05,0.4499732587,0.5,0.45,-0.05002674128,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,t-SNE,relational,global geometry gate,global rank corr,-0.05,0.500670363,0.45,0.4,0.05067036297,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,t-SNE,relational,label support gate,label neighbor recall,-0.05,0.9617583333,0.55,0.5,0.4117583333,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,t-SNE,relational,local neighbourhood gate,local retention,-0.05,0.3881166667,0.3,0.25,0.08811666667,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,t-SNE,relational,local neighbourhood gate,trustworthiness,-0.05,0.983373128,0.9,0.85,0.08337312795,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,t-SNE,relational,continuum gate,pseudotime neighborhood retention,-0.05,0.7887999787,0.5,0.45,0.2887999787,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,t-SNE,relational,continuum gate,pseudotime rank corr,-0.05,0.2284387832,0.45,0.4,-0.2215612168,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,t-SNE,relational,global geometry gate,global rank corr,-0.05,0.6216594589,0.45,0.4,0.1716594589,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,t-SNE,relational,label support gate,label neighbor recall,-0.05,0.5228327228,0.55,0.5,-0.02716727717,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,t-SNE,relational,local neighbourhood gate,local retention,-0.05,0.3063736264,0.3,0.25,0.006373626374,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,t-SNE,relational,local neighbourhood gate,trustworthiness,-0.05,0.9395209002,0.9,0.85,0.03952090023,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,t-SNE,relational,global geometry gate,global rank corr,-0.05,0.5875265287,0.45,0.4,0.1375265287,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,t-SNE,relational,label support gate,label neighbor recall,-0.05,0.9145564822,0.55,0.5,0.3645564822,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,t-SNE,relational,local neighbourhood gate,local retention,-0.05,0.2161233258,0.3,0.25,-0.08387667425,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,t-SNE,relational,local neighbourhood gate,trustworthiness,-0.05,0.8904914833,0.9,0.85,-0.009508516746,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,PaCMAP,relational,donor aware gate,cell type label recall,-0.05,0.9498083333,0.55,0.5,0.3998083333,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,PaCMAP,relational,donor aware gate,donor entropy norm,-0.05,0.4918916919,0.5,0.45,-0.008108308139,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,PaCMAP,relational,global geometry gate,global rank corr,-0.05,0.5628977729,0.45,0.4,0.1128977729,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,PaCMAP,relational,label support gate,label neighbor recall,-0.05,0.9498083333,0.55,0.5,0.3998083333,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,PaCMAP,relational,local neighbourhood gate,local retention,-0.05,0.2312666667,0.3,0.25,-0.06873333333,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,PaCMAP,relational,local neighbourhood gate,trustworthiness,-0.05,0.9666119489,0.9,0.85,0.06661194894,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,PaCMAP,relational,continuum gate,pseudotime neighborhood retention,-0.05,0.7938118042,0.5,0.45,0.2938118042,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,PaCMAP,relational,continuum gate,pseudotime rank corr,-0.05,0.3217819251,0.45,0.4,-0.1282180749,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,PaCMAP,relational,global geometry gate,global rank corr,-0.05,0.6832359127,0.45,0.4,0.2332359127,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,PaCMAP,relational,label support gate,label neighbor recall,-0.05,0.5375824176,0.55,0.5,-0.01241758242,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,PaCMAP,relational,local neighbourhood gate,local retention,-0.05,0.1785836386,0.3,0.25,-0.1214163614,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Paul15,PaCMAP,relational,local neighbourhood gate,trustworthiness,-0.05,0.9181019498,0.9,0.85,0.01810194977,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,PaCMAP,relational,global geometry gate,global rank corr,-0.05,0.631109789,0.45,0.4,0.181109789,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,PaCMAP,relational,label support gate,label neighbor recall,-0.05,0.9170836492,0.55,0.5,0.3670836492,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,PaCMAP,relational,local neighbourhood gate,local retention,-0.05,0.113646702,0.3,0.25,-0.186353298,fail,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,PBMC3k,PaCMAP,relational,local neighbourhood gate,trustworthiness,-0.05,0.8644392323,0.9,0.85,-0.03556076774,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,PCA,factor,donor aware gate,cell type label recall,-0.025,0.706425,0.55,0.525,0.156425,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,PCA,factor,donor aware gate,donor entropy norm,-0.025,0.6366284698,0.5,0.475,0.1366284698,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
component,Heart-atlas subset,PCA,factor,global geometry gate,global rank corr,-0.025,0.7385727893,0.45,0.425,0.2885727893,pass,,,,,,,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,
